a_code,a_name,a_city,country_key,a_iata,a_icao,lat,long,currency_code,TO_EUR,FROM_EUR
7413,Am Timan Airport,Am Timan,chad,AMC,FTTN,11.034,20.274,XAF,0.001524,655.957
2641,Chacalluta,Arica,chile,ARI,SCAR,-18.348531,-70.33874200000001,CLP,0.001484,674.679
2642,Balmaceda,Balmaceda,chile,BBA,SCBA,-45.916058,-71.689475,CLP,0.001484,674.679
2644,Chile Chico,Chile Chico,chile,CCH,SCCC,-46.583341,-71.687405,CLP,0.001484,674.679
2645,El Loa,Calama,chile,CJC,SCCF,-22.498175,-68.903575,CLP,0.001484,674.679
2647,Carlos Ibanez Del Campo Intl,Punta Arenas,chile,PUQ,SCCI,-53.002642,-70.854586,CLP,0.001484,674.679
2648,Teniente Vidal,Coyhaique,chile,GXQ,SCCY,-45.594211,-72.106133,CLP,0.001484,674.679
2649,Diego Aracena Intl,Iquique,chile,IQQ,SCDA,-20.535222,-70.181275,CLP,0.001484,674.679
2650,Arturo Merino Benitez Intl,Santiago,chile,SCL,SCEL,-33.392975,-70.785803,CLP,0.001484,674.679
2651,Cerro Moreno Intl,Antofagasta,chile,ANF,SCFA,-23.444478,-70.4451,CLP,0.001484,674.679
2654,Maria Dolores,Los Angeles,chile,LSQ,SCGE,-37.401731,-72.425444,CLP,0.001484,674.679
2656,Carriel Sur Intl,Concepcion,chile,CCP,SCIE,-36.77265,-73.063106,CLP,0.001484,674.679
2657,Mataveri Intl,Easter Island,chile,IPC,SCIP,-27.164792,-109.42183100000001,CLP,0.001484,674.679
2658,Canal Bajo Carlos Hott Siebert,Osorno,chile,ZOS,SCJO,-40.611208000000005,-73.061042,CLP,0.001484,674.679
2662,La Florida,La Serena,chile,LSC,SCSE,-29.916233000000002,-71.199522,CLP,0.001484,674.679
2664,Maquehue,Temuco,chile,ZCO,SCTC,-38.766819,-72.637097,CLP,0.001484,674.679
2665,El Tepual Intl,Puerto Montt,chile,PMC,SCTE,-41.438886,-73.093953,CLP,0.001484,674.679
2666,Chaiten,Chaiten,chile,WCH,SCTN,-42.932808,-72.699114,CLP,0.001484,674.679
2667,Pichoy,Valdivia,chile,ZAL,SCVD,-39.649956,-73.086111,CLP,0.001484,674.679
4312,Copiapo,Copiapo,chile,CPO,SCHA,-27.0,-70.0,CLP,0.001484,674.679
6043,Pucón Airport,Pucon,chile,ZPC,SCPC,-39.2928,-71.9159,CLP,0.001484,674.679
6042,Ricardo García Posada Airport,El Salvador,chile,ESR,SCES,-26.3111,-69.7652,CLP,0.001484,674.679
7226,Puerto Natales,Puerto Natales,chile,PNT,SCNT,-51.733333,-72.516667,CLP,0.001484,674.679
7460,Aeropuerto Capitan Fuentes Martinez,Porvenir,chile,WPR,\N,-53.2537,-70.31922800000001,CLP,0.001484,674.679
7832,Guardiamarina Zanartu Airport,Puerto Williams,chile,WPU,\N,-54.9311,-67.6263,CLP,0.001484,674.679
3364,Capital Intl,Beijing,china,PEK,ZBAA,40.080110999999995,116.584556,CNY,0.1545,6.4987
3366,Dongshan,Hailar,china,HLD,ZBLA,49.204997,119.825,CNY,0.1545,6.4987
3368,Binhai,Tianjin,china,TSN,ZBTJ,39.124353,117.34618300000001,CNY,0.1545,6.4987
3369,Wusu,Taiyuan,china,TYN,ZBYN,37.746897,112.628428,CNY,0.1545,6.4987
3370,Baiyun Intl,Guangzhou,china,CAN,ZGGG,23.392436,113.298786,CNY,0.1545,6.4987
3371,Huanghua,Changcha,china,CSX,ZGHA,28.189158000000003,113.219633,CNY,0.1545,6.4987
3372,Liangjiang,Guilin,china,KWL,ZGKL,25.218106,110.039197,CNY,0.1545,6.4987
3373,Wuxu,Nanning,china,NNG,ZGNN,22.608267,108.17244199999999,CNY,0.1545,6.4987
3374,Baoan Intl,Shenzhen,china,SZX,ZGSZ,22.639257999999998,113.81066399999999,CNY,0.1545,6.4987
3375,Xinzheng,Zhengzhou,china,CGO,ZHCC,34.519672,113.84088899999999,CNY,0.1545,6.4987
3376,Tianhe,Wuhan,china,WUH,ZHHH,30.783758000000002,114.2081,CNY,0.1545,6.4987
3378,Zhongchuan,Lanzhou,china,ZGC,ZLLL,36.515242,103.620775,CNY,0.1545,6.4987
3379,Xianyang,Xi'an,china,XIY,ZLXY,34.447119,108.75159199999999,CNY,0.1545,6.4987
3382,Wujiaba,Kunming,china,KMG,ZPPP,24.992364000000002,102.74353599999999,CNY,0.1545,6.4987
3383,Gaoqi,Xiamen,china,XMN,ZSAM,24.544036,118.12773899999999,CNY,0.1545,6.4987
3384,Changbei Intl,Nanchang,china,KHN,ZSCN,28.865,115.9,CNY,0.1545,6.4987
3385,Changle,Fuzhou,china,FOC,ZSFZ,25.935064,119.66327199999999,CNY,0.1545,6.4987
3386,Xiaoshan,Hangzhou,china,HGH,ZSHC,30.229503,120.434453,CNY,0.1545,6.4987
3387,Lishe,Ninbo,china,NGB,ZSNB,29.826683000000003,121.461906,CNY,0.1545,6.4987
3388,Lukou,Nanjing,china,NKG,ZSNJ,31.742041999999998,118.862025,CNY,0.1545,6.4987
3389,Luogang,Hefei,china,HFE,ZSOF,31.780019,117.29843600000001,CNY,0.1545,6.4987
3390,Liuting,Qingdao,china,TAO,ZSQD,36.266108,120.37443600000002,CNY,0.1545,6.4987
3391,Hongqiao Intl,Shanghai,china,SHA,ZSSS,31.197875,121.33631899999999,CNY,0.1545,6.4987
3392,Laishan,Yantai,china,YNT,ZSYT,37.401666999999996,121.37166699999999,CNY,0.1545,6.4987
3393,Jiangbei,Chongqing,china,CKG,ZUCK,29.719216999999997,106.641678,CNY,0.1545,6.4987
3394,Longdongbao,Guiyang,china,KWE,ZUGY,26.538521999999997,106.800703,CNY,0.1545,6.4987
3395,Shuangliu,Chengdu,china,CTU,ZUUU,30.578528000000002,103.947086,CNY,0.1545,6.4987
3396,Qingshan,Xichang,china,XIC,ZUXC,27.989083,102.184361,CNY,0.1545,6.4987
3397,Kashi,Kashi,china,KHG,ZWSH,39.542922,76.01995600000001,CNY,0.1545,6.4987
3398,Hotan,Hotan,china,HTN,ZWTN,37.038522,79.864933,CNY,0.1545,6.4987
3399,Diwopu,Urumqi,china,URC,ZWWW,43.907106,87.474244,CNY,0.1545,6.4987
3400,Taiping,Harbin,china,HRB,ZYHB,45.623403,126.250328,CNY,0.1545,6.4987
3404,Zhoushuizi,Dalian,china,DLC,ZYTL,38.965666999999996,121.5386,CNY,0.1545,6.4987
3406,Pudong,Shanghai,china,PVG,ZSPD,31.143378000000002,121.80521399999999,CNY,0.1545,6.4987
4030,Phoenix International,Sanya,china,SYX,ZJSY,18.302897,109.412272,CNY,0.1545,6.4987
4033,Lijiang Airport,Lijiang,china,LJG,ZPLJ,26.883333,100.23333000000001,CNY,0.1545,6.4987
4054,Dali,Dali,china,DLU,ZPDL,25.649444,100.31944399999999,CNY,0.1545,6.4987
4055,Jinghong,Jinghong,china,JHG,\N,21.973914,100.75961099999999,CNY,0.1545,6.4987
4085,Yinchuan,Yinchuan,china,INC,ZLIC,38.481944,106.00916699999999,CNY,0.1545,6.4987
4097,Lhasa-Gonggar,Lhasa,china,LXA,ZULS,29.297778000000005,90.91194399999999,CNY,0.1545,6.4987
4108,Jinan,Jinan,china,TNA,ZSJN,36.857214,117.21599199999999,CNY,0.1545,6.4987
4109,Changzhou,Changzhou,china,CZX,ZSCG,31.941667,119.71166699999999,CNY,0.1545,6.4987
4110,Yibin,Yibin,china,YBP,ZUYB,28.800278000000002,104.544444,CNY,0.1545,6.4987
4120,Meilan,Haikou,china,HAK,ZJHK,19.934856,110.45896100000002,CNY,0.1545,6.4987
4144,Shenyang Taoxian International Airport,Shenyang,china,SHE,ZYTX,41.3824,123.2901,CNY,0.1545,6.4987
4145,Dongying Airport,Dongying,china,DOY,ZSDY,37.2716,118.2819,CNY,0.1545,6.4987
4148,Luoyang Airport,Luoyang,china,LYA,ZHLY,34.41,112.28,CNY,0.1545,6.4987
4149,Xuzhou Guanyin Airport,Xuzhou,china,XUZ,ZSXZ,34.16,117.11,CNY,0.1545,6.4987
4301,Jiuzhaigou Huanglong,Jiuzhaigou,china,JZH,ZUJZ,32.857,103.68299999999999,CNY,0.1545,6.4987
4302,Wai Sha Airport,Shantou,china,SWA,ZGOW,23.4,116.68299999999999,CNY,0.1545,6.4987
4308,Dunhuang Airport,Dunhuang,china,DNH,ZLDH,40.094,94.4818,CNY,0.1545,6.4987
4334,Mudanjiang,Mudanjiang,china,MDG,\N,44.523889000000004,129.56888899999998,CNY,0.1545,6.4987
4380,Changchun,Changchun,china,CGQ,ZYCC,43.5412,125.1201,CNY,0.1545,6.4987
6341,Beijing Nanyuan Airport,Beijing,china,NAY,ZBBB,39.7825,116.387778,CNY,0.1545,6.4987
6342,Chifeng Airport,Chifeng,china,CIF,ZBCF,42.235,118.90799999999999,CNY,0.1545,6.4987
6343,Changzhi Airport,Changzhi,china,CIH,ZBCZ,36.2475,113.126,CNY,0.1545,6.4987
6344,Datong Airport,Datong,china,DAT,ZBDT,40.0603,113.48200000000001,CNY,0.1545,6.4987
6345,Baita Airport,Hohhot,china,HET,ZBHH,40.851422,111.82410300000001,CNY,0.1545,6.4987
6346,Baotou Airport,Baotou,china,BAV,ZBOW,40.56,109.99700000000001,CNY,0.1545,6.4987
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,china,SJW,ZBSJ,38.280685999999996,114.6973,CNY,0.1545,6.4987
6348,Tongliao Airport,Tongliao,china,TGO,ZBTL,43.5567,122.2,CNY,0.1545,6.4987
6349,Ulanhot Airport,Ulanhot,china,HLH,ZBUL,46.083,122.01700000000001,CNY,0.1545,6.4987
6350,Xilinhot Airport,Xilinhot,china,XIL,ZBXH,43.9156,115.964,CNY,0.1545,6.4987
6351,Beihai Airport,Beihai,china,BHY,ZGBH,21.5394,109.294,CNY,0.1545,6.4987
6352,Changde Airport,Changde,china,CGD,ZGCD,28.9189,111.64,CNY,0.1545,6.4987
6353,Dayong Airport,Dayong,china,DYG,ZGDY,29.1028,110.443,CNY,0.1545,6.4987
6354,Meixian Airport,Meixian,china,MXZ,ZGMX,24.35,116.133,CNY,0.1545,6.4987
6355,Zhuhai Airport,Zhuhai,china,ZUH,ZGSD,22.0064,113.376,CNY,0.1545,6.4987
6356,Bailian Airport,Liuzhou,china,LZH,ZGZH,24.2075,109.391,CNY,0.1545,6.4987
6357,Zhanjiang Airport,Zhanjiang,china,ZHA,ZGZJ,21.2144,110.35799999999999,CNY,0.1545,6.4987
6358,Enshi Airport,Enshi,china,ENH,ZHES,30.3203,109.485,CNY,0.1545,6.4987
6359,Nanyang Airport,Nanyang,china,NNY,ZHNY,32.9808,112.615,CNY,0.1545,6.4987
6360,Xiangfan Airport,Xiangfan,china,XFN,ZHXF,32.1506,112.291,CNY,0.1545,6.4987
6361,Yichang Airport,Yichang,china,YIH,ZHYC,30.671,111.441,CNY,0.1545,6.4987
6362,Ankang Airport,Ankang,china,AKA,ZLAK,32.7081,108.931,CNY,0.1545,6.4987
6363,Golmud Airport,Golmud,china,GOQ,ZLGM,34.633,98.867,CNY,0.1545,6.4987
6364,Hanzhong Airport,Hanzhong,china,HZG,ZLHZ,33.0636,107.008,CNY,0.1545,6.4987
6365,Qingyang Airport,Qingyang,china,IQN,ZLQY,35.7997,107.603,CNY,0.1545,6.4987
6366,Xining Caojiabu Airport,Xining,china,XNN,ZLXN,36.5275,102.04299999999999,CNY,0.1545,6.4987
6367,Yan'an Airport,Yan'an,china,ENY,ZLYA,36.6369,109.554,CNY,0.1545,6.4987
6368,Yulin Airport,Yulin,china,UYN,ZLYL,38.2692,109.73100000000001,CNY,0.1545,6.4987
6375,Diqing Airport,Shangri-La,china,DIG,ZPDQ,27.7936,99.6772,CNY,0.1545,6.4987
6376,Mangshi Airport,Luxi,china,LUM,ZPLX,24.4011,98.5317,CNY,0.1545,6.4987
6377,Simao Airport,Simao,china,SYM,ZPSM,22.7933,100.959,CNY,0.1545,6.4987
6378,Zhaotong Airport,Zhaotong,china,ZAT,ZPZT,27.3256,103.755,CNY,0.1545,6.4987
6379,Ganzhou Airport,Ganzhou,china,KOW,ZSGZ,25.8258,114.912,CNY,0.1545,6.4987
6380,Jingdezhen Airport,Jingdezhen,china,JDZ,ZSJD,29.3386,117.176,CNY,0.1545,6.4987
6381,Jiujiang Lushan Airport,Jiujiang,china,JIU,ZSJJ,29.733,115.98299999999999,CNY,0.1545,6.4987
6382,Quzhou Airport,Quzhou,china,JUZ,ZSJU,28.9658,118.899,CNY,0.1545,6.4987
6383,Lianyungang Airport,Lianyungang,china,LYG,ZSLG,34.55,119.25,CNY,0.1545,6.4987
6384,Huangyan Luqiao Airport,Huangyan,china,HYN,ZSLQ,28.5622,121.429,CNY,0.1545,6.4987
6385,Shubuling Airport,Linyi,china,LYI,ZSLY,35.0461,118.412,CNY,0.1545,6.4987
6386,Quanzhou Airport,Quanzhou,china,JJN,ZSQZ,24.7964,118.59,CNY,0.1545,6.4987
6387,Tunxi International Airport,Huangshan,china,TXN,ZSTX,29.7333,118.256,CNY,0.1545,6.4987
6388,Weifang Airport,Weifang,china,WEF,ZSWF,36.6467,119.119,CNY,0.1545,6.4987
6389,Weihai Airport,Weihai,china,WEH,ZSWH,37.1871,122.229,CNY,0.1545,6.4987
6390,Wuxi Airport,Wuxi,china,WUX,ZSWX,31.4944,120.429,CNY,0.1545,6.4987
6391,Nanping Wuyishan Airport,Wuyishan,china,WUS,ZSWY,27.7019,118.001,CNY,0.1545,6.4987
6392,Wenzhou Yongqiang Airport,Wenzhou,china,WNZ,ZSWZ,27.9122,120.852,CNY,0.1545,6.4987
6393,Yancheng Airport,Yancheng,china,YNZ,ZSYN,33.3856,120.125,CNY,0.1545,6.4987
6394,Yiwu Airport,Yiwu,china,YIW,ZSYW,29.3447,120.03200000000001,CNY,0.1545,6.4987
6395,Zhoushan Airport,Zhoushan,china,HSN,ZSZS,29.9342,122.36200000000001,CNY,0.1545,6.4987
6396,Qamdo Bangda Airport,Bangda,china,BPX,ZUBD,30.5536,97.1083,CNY,0.1545,6.4987
6397,Dachuan Airport,Dazhou,china,DAX,ZUDX,31.3,107.5,CNY,0.1545,6.4987
6398,Guangyuan Airport,Guangyuan,china,GYS,ZUGU,32.3911,105.70200000000001,CNY,0.1545,6.4987
6399,Luzhou Airport,Luzhou,china,LZO,ZULZ,28.8522,105.39299999999999,CNY,0.1545,6.4987
6400,Mianyang Airport,Mianyang,china,MIG,ZUMY,31.4281,104.741,CNY,0.1545,6.4987
6401,Nanchong Airport,Nanchong,china,NAO,ZUNC,30.754,106.06200000000001,CNY,0.1545,6.4987
6402,Nyingchi Airport,Nyingchi,china,LZY,ZUNZ,29.3033,94.3353,CNY,0.1545,6.4987
6403,Wanxian Airport,Wanxian,china,WXN,ZUWX,30.8361,108.406,CNY,0.1545,6.4987
6404,Aksu Airport,Aksu,china,AKU,ZWAK,41.2625,80.2917,CNY,0.1545,6.4987
6405,Qiemo Airport,Qiemo,china,IQM,ZWCM,38.1494,85.5328,CNY,0.1545,6.4987
6406,Kuqa Airport,Kuqa,china,KCA,ZWKC,41.7181,82.9869,CNY,0.1545,6.4987
6407,Korla Airport,Korla,china,KRL,ZWKL,41.6978,86.1289,CNY,0.1545,6.4987
6408,Karamay Airport,Karamay,china,KRY,ZWKM,45.617,84.883,CNY,0.1545,6.4987
6409,Yining Airport,Yining,china,YIN,ZWYN,43.9558,81.3303,CNY,0.1545,6.4987
6410,Heihe Airport,Heihe,china,HEK,ZYHE,50.25,127.3,CNY,0.1545,6.4987
6411,Jiamusi Airport,Jiamusi,china,JMU,ZYJM,46.843394,130.465389,CNY,0.1545,6.4987
6412,Jinzhou Airport,Jinzhou,china,JNZ,ZYJZ,41.1014,121.06200000000001,CNY,0.1545,6.4987
6413,Qiqihar Sanjiazi Airport,Qiqihar,china,NDG,ZYQQ,47.239628,123.918131,CNY,0.1545,6.4987
6414,Yanji Airport,Yanji,china,YNJ,ZYYJ,42.8828,129.451258,CNY,0.1545,6.4987
6427,Anqing Airport,Anqing,china,AQG,ZSAQ,30.5822,117.0502,CNY,0.1545,6.4987
6428,Jing Gang Shan Airport,Ji An,china,JGS,\N,26.8997,114.7375,CNY,0.1545,6.4987
6429,Shanhaiguan Airport,Qinhuangdao,china,SHP,ZBSH,39.9681,119.73100000000001,CNY,0.1545,6.4987
6430,Zhangxiao,Yuncheng,china,YCU,ZBYC,35.018,110.993,CNY,0.1545,6.4987
6431,Lanzhou Airport,Lanzhou,china,LHW,ZLAN,36.117,103.617,CNY,0.1545,6.4987
6432,Jiayuguan Airport,Jiayuguan,china,JGN,ZLJQ,39.8569,98.3414,CNY,0.1545,6.4987
6433,Dandong,Dandong,china,DDG,ZYDD,40.0255,124.2866,CNY,0.1545,6.4987
6434,Ordos Ejin Horo,Dongsheng,china,DSN,ZBDS,39.85,110.03299999999999,CNY,0.1545,6.4987
6435,Panzhihua,Panzhihua,china,PZI,ZUZH,26.54,101.79899999999999,CNY,0.1545,6.4987
6944,Jining Airport ,Jining,china,JNG,\N,35.417,116.53299999999999,CNY,0.1545,6.4987
6943,Heilongjiang Mohe Airport,Mohe County,china,OHE,\N,52.915,122.427,CNY,0.1545,6.4987
6942,Daqing Saertu Airport,Daqing,china,DAQ,\N,46.583333,125.0,CNY,0.1545,6.4987
6772,Chaoyang Airport,Chaoyang,china,CHG,ZYCY,41.5381,120.435,CNY,0.1545,6.4987
6752,Tacheng Airport,Tacheng,china,TCG,ZWTC,46.6725,83.3408,CNY,0.1545,6.4987
6744,Changzhoudao Airport,Wuzhou,china,WUZ,ZGWZ,23.4567,111.24799999999999,CNY,0.1545,6.4987
6743,Hami Airport,Hami,china,HMI,ZWHM,42.8414,93.6692,CNY,0.1545,6.4987
6946,Altay Airport,Altay,china,AAT,ZWAT,47.866667,88.116667,CNY,0.1545,6.4987
6953,Huanghua Intl,Changsha,china,HHA,\N,28.189158000000003,113.219633,CNY,0.1545,6.4987
6954,Manzhouli,Manzhouli,china,NZH,\N,49.566666999999995,117.329444,CNY,0.1545,6.4987
6955,Wuhai,Wuhai,china,WUA,ZBUH,39.794444,106.799444,CNY,0.1545,6.4987
6963,Tongren,Tongren,china,TEN,ZUTR,27.884,109.31,CNY,0.1545,6.4987
6964,Jinggangshan,Jian,china,KNC,ZSJA,26.8575,114.737222,CNY,0.1545,6.4987
7052,Xi\\'An Xiguan,Xi\\'AN,china,SIA,ZLSN,34.3767,109.12,CNY,0.1545,6.4987
7457,Foshan,Foshan,china,FUO,\N,23.133333,113.28333,CNY,0.1545,6.4987
7458,Huizhou,Huizhou,china,HUZ,\N,23.083332000000002,114.36667,CNY,0.1545,6.4987
7503,Fuyang Airport,Fuyang,china,FUG,ZSFY,32.9,115.816667,CNY,0.1545,6.4987
7504,Longyan Airport,Longyan,china,LCX,\N,25.674167,116.746389,CNY,0.1545,6.4987
7505,Baoshan Airport,Baoshan,china,BSD,ZPBS,25.053333,99.16833299999999,CNY,0.1545,6.4987
7506,Xingyi Airport,Xingyi,china,ACX,\N,25.0882,104.9587,CNY,0.1545,6.4987
7508,Liping Airport,Liping,china,HZH,\N,26.206,109.039,CNY,0.1545,6.4987
7519,Zhijiang Airport,Zhijiang,china,HJJ,\N,27.441389,109.699722,CNY,0.1545,6.4987
7527,Lincang Airport,Lincang,china,LNJ,ZPLC,23.738332999999997,100.025,CNY,0.1545,6.4987
7528,Wenshan Airport,Wenshan,china,WNH,\N,23.375833,104.24305600000001,CNY,0.1545,6.4987
7862,Tengchong Tuofeng Airport,Tengchong,china,TCZ,ZUTC,24.938651,98.483591,CNY,0.1545,6.4987
7894,Yushu Batang,Yushu,china,YUS,ZLYS,32.825,97.125,CNY,0.1545,6.4987
7898,Huai An Lianshui Airport,Huai An,china,HIA,ZSSH,33.7772,119.1478,CNY,0.1545,6.4987
7932,Gunsa,Shiquanhe,china,NGQ,ZUAL,32.10027,80.052778,CNY,0.1545,6.4987
8043,Zhongwei Xiangshan Airport,Zhongwei,china,ZHY,ZLZW,37.5728,105.1544,CNY,0.1545,6.4987
8082,Tianyang,Baise,china,AEB,\N,23.72,106.96,CNY,0.1545,6.4987
8233,Kanas Airport,Burqin,china,KJI,ZWKN,48.221111,86.998056,CNY,0.1545,6.4987
8399,Guangzhou South Railway Station,Guangzhou,china,GZS,\N,22.990081,113.27063100000001,CNY,0.1545,6.4987
8407,Hebei Handan Airport,Handan,china,HDG,ZBHD,36.524,114.43,CNY,0.1545,6.4987
8417,Jixi Airport,Jixi,china,JXA,ZYJX,45.30611,130.99667,CNY,0.1545,6.4987
8442,Shigatse Peace Airport,Shigatse,china,RKZ,ZURK,29.351667,89.306944,CNY,0.1545,6.4987
8595,All Airports,Beijing,china,BJS,\N,39.904167,116.40722199999999,CNY,0.1545,6.4987
8630,Bayannur,Bayannur,china,RLK,\N,40.926389,107.73888899999999,CNY,0.1545,6.4987
8781,Zhoubai,Qianjiang,china,JIQ,\N,29.515,108.83,CNY,0.1545,6.4987
8826,Changbaishan Airport,Baishan,china,NBS,\N,42.088056,127.54888899999999,CNY,0.1545,6.4987
8845,Yongzhou Lingling Airport,Yongzhou,china,LLF,\N,26.345556,111.612222,CNY,0.1545,6.4987
8858,Sannvhe,Tangshan,china,TVS,ZBSN,39.717444,118.002389,CNY,0.1545,6.4987
8876,Yangzhou Taizhou Airport,Yangzhou,china,YTY,ZSYA,32.5617,119.715,CNY,0.1545,6.4987
8889,Tianshui Airport,Tianshui,china,THQ,ZLTS,34.333,105.514,CNY,0.1545,6.4987
8921,Kangding Airport,Kangding,china,KGT,ZUKD,30.1575,101.73472199999999,CNY,0.1545,6.4987
8926,Turpan,Turpan,china,TLQ,ZWTP,42.942328,89.185877,CNY,0.1545,6.4987
8971,Guyuan,Guyuan,china,GYU,ZLGY,36.078610999999995,106.21666699999999,CNY,0.1545,6.4987
8974,Changhai,Changhai,china,CNI,ZYCH,39.266389000000004,122.666944,CNY,0.1545,6.4987
8979,Jiagedaqi Airport,Jiagedaqi District,china,JGD,\N,50.375,124.117,CNY,0.1545,6.4987
9025,Bijie Feixiong Airport,Bijie,china,BFJ,\N,27.253,105.426,CNY,0.1545,6.4987
9107,Yichun Mingyueshan Airport,Yichun,china,YIC,ZSYC,27.8033,114.3081,CNY,0.1545,6.4987
9308,Dawu,Lvliang,china,LLV,\N,37.683333000000005,111.142778,CNY,0.1545,6.4987
9310,Yading Daocheng,Daocheng,china,DCY,ZUDC,29.3231,100.0533,CNY,0.1545,6.4987
9311,Gannan,Xiahe city,china,GXH,ZLXH,34.4909,102.3719,CNY,0.1545,6.4987
9386,Nalati,Xinyuan,china,NLT,ZWNL,43.433056,83.380278,CNY,0.1545,6.4987
3353,Christmas Island,Christmas Island,christmas island,XCH,YPXM,-10.450556,105.690278,AUD,0.7253,1.3791
6315,Cocos Keeling Island Airport,Cocos Keeling Island,cocos (keeling) islands,CCK,YPCC,-12.1883,96.8339,AUD,0.7253,1.3791
2705,El Eden,Armenia,colombia,AXM,SKAR,4.452775,-75.766447,COP,0.0003621,2839.72
2706,Tres De Mayo,Puerto Asis,colombia,PUU,SKAS,0.505228,-76.50083599999999,COP,0.0003621,2839.72
2708,Palonegro,Bucaramanga,colombia,BGA,SKBG,7.1265,-73.18477800000001,COP,0.0003621,2839.72
2709,Eldorado Intl,Bogota,colombia,BOG,SKBO,4.701594,-74.146947,COP,0.0003621,2839.72
2710,Ernesto Cortissoz,Barranquilla,colombia,BAQ,SKBQ,10.889588999999999,-74.780819,COP,0.0003621,2839.72
2711,Jose Celestino Mutis,Bahia Solano,colombia,BSC,SKBS,6.202917,-77.394675,COP,0.0003621,2839.72
2712,Gerardo Tobar Lopez,Buenaventura,colombia,BUN,SKBU,3.819628,-76.989767,COP,0.0003621,2839.72
2713,Camilo Daza,Cucuta,colombia,CUC,SKCC,7.927567,-72.511547,COP,0.0003621,2839.72
2714,Rafael Nunez,Cartagena,colombia,CTG,SKCG,10.442381,-75.512961,COP,0.0003621,2839.72
2715,Alfonso Bonilla Aragon Intl,Cali,colombia,CLO,SKCL,3.543222,-76.38158299999999,COP,0.0003621,2839.72
2716,La Florida,Tumaco,colombia,TCO,SKCO,1.8144169999999997,-78.749228,COP,0.0003621,2839.72
2717,Las Brujas,Corozal,colombia,CZU,SKCZ,9.332742,-75.28559399999999,COP,0.0003621,2839.72
2718,Yariguies,Barrancabermeja,colombia,EJA,SKEJ,7.024331,-73.8068,COP,0.0003621,2839.72
2719,Gustavo Artunduaga Paredes,Florencia,colombia,FLA,SKFL,1.589189,-75.56437199999999,COP,0.0003621,2839.72
2722,Juan Casiano,Guapi,colombia,GPI,SKGP,2.5701330000000002,-77.8986,COP,0.0003621,2839.72
2724,Perales,Ibague,colombia,IBE,SKIB,4.421608,-75.1333,COP,0.0003621,2839.72
2725,San Luis,Ipiales,colombia,IPI,SKIP,0.861925,-77.671764,COP,0.0003621,2839.72
2728,Alfredo Vasquez Cobo,Leticia,colombia,LET,SKLT,-4.193549,-69.943163,COP,0.0003621,2839.72
2729,Olaya Herrera,Medellin,colombia,EOH,SKMD,6.219958,-75.590519,COP,0.0003621,2839.72
2730,Baracoa,Magangue,colombia,MGN,SKMG,9.284739,-74.846092,COP,0.0003621,2839.72
2731,Los Garzones,Monteria,colombia,MTR,SKMR,8.823744,-75.82583100000001,COP,0.0003621,2839.72
2732,Fabio Alberto Leon Bentley,Mitu,colombia,MVP,SKMU,1.253664,-70.233878,COP,0.0003621,2839.72
2733,La Nubia,Manizales,colombia,MZL,SKMZ,5.029597,-75.464708,COP,0.0003621,2839.72
2734,Benito Salas,Neiva,colombia,NVA,SKNV,2.95015,-75.294,COP,0.0003621,2839.72
2735,Aguas Claras,Ocana,colombia,OCV,SKOC,8.315061,-73.358331,COP,0.0003621,2839.72
2736,Otu,Otu,colombia,OTU,SKOT,7.010369,-74.715497,COP,0.0003621,2839.72
2738,Puerto Carreno,Puerto Carreno,colombia,PCR,SKPC,6.184717,-67.49316400000001,COP,0.0003621,2839.72
2739,Matecana,Pereira,colombia,PEI,SKPE,4.812675,-75.739519,COP,0.0003621,2839.72
2741,Guillermo Leon Valencia,Popayan,colombia,PPN,SKPP,2.4544,-76.609319,COP,0.0003621,2839.72
2742,Antonio Narino,Pasto,colombia,PSO,SKPS,1.396247,-77.291478,COP,0.0003621,2839.72
2743,El Embrujo,Providencia,colombia,PVA,SKPV,13.356944,-81.35833000000001,COP,0.0003621,2839.72
2745,Jose Maria Cordova,Rio Negro,colombia,MDE,SKRG,6.164536,-75.423119,COP,0.0003621,2839.72
2746,Almirante Padilla,Rio Hacha,colombia,RCH,SKRH,11.526222,-72.925958,COP,0.0003621,2839.72
2747,Jorge E Gonzalez Torres,San Jose Del Guaviare,colombia,SJE,SKSJ,2.579694,-72.639358,COP,0.0003621,2839.72
2748,Simon Bolivar,Santa Marta,colombia,SMR,SKSM,11.11965,-74.23064699999999,COP,0.0003621,2839.72
2749,Gustavo Rojas Pinilla,San Andres Island,colombia,ADZ,SKSP,12.583594,-81.71119200000001,COP,0.0003621,2839.72
2750,Eduardo Falla Solano,San Vincente De Caguan,colombia,SVI,SKSV,2.152175,-74.76635,COP,0.0003621,2839.72
2751,Tame,Tame,colombia,TME,SKTM,6.451080999999999,-71.760261,COP,0.0003621,2839.72
2752,Santiago Perez,Arauca,colombia,AUC,SKUC,7.068881,-70.736925,COP,0.0003621,2839.72
2753,El Carano,Quibdo,colombia,UIB,SKUI,5.690758,-76.641181,COP,0.0003621,2839.72
2754,Farfan,Tulua,colombia,ULQ,SKUL,4.088358,-76.23513299999999,COP,0.0003621,2839.72
2755,Alfonso Lopez Pumarejo,Valledupar,colombia,VUP,SKVP,10.435042,-73.24950600000001,COP,0.0003621,2839.72
