167,3325,Sunshine Coast,Maroochydore,Australia,MCY,YBMC,-26.603333000000003,153.091111,15,10.0,O,Australia/Brisbane
168,3326,Mackay,Mackay,Australia,MKY,YBMK,-21.171667000000003,149.179722,19,10.0,O,Australia/Brisbane
169,3328,Proserpine Whitsunday Coast,Prosserpine,Australia,PPP,YBPN,-20.495,148.552222,82,10.0,O,Australia/Brisbane
170,3329,Rockhampton,Rockhampton,Australia,ROK,YBRK,-23.381944,150.475278,34,10.0,O,Australia/Brisbane
171,3330,Townsville,Townsville,Australia,TSV,YBTL,-19.2525,146.765278,18,10.0,N,Australia/Brisbane
172,3331,Weipa,Weipa,Australia,WEI,YBWP,-12.678611,141.925278,63,10.0,O,Australia/Brisbane
173,3332,Avalon,Avalon,Australia,AVV,YMAV,-38.039444,144.46944399999998,35,10.0,O,Australia/Hobart
174,3333,Albury,Albury,Australia,ABX,YMAY,-36.067778000000004,146.958056,539,10.0,O,Australia/Sydney
175,3334,Melbourne Essendon,Melbourne,Australia,MEB,YMEN,-37.728056,144.901944,282,10.0,O,Australia/Hobart
176,3336,Hobart,Hobart,Australia,HBA,YMHB,-42.836110999999995,147.510278,13,10.0,O,Australia/Melbourne
177,3337,Launceston,Launceston,Australia,LST,YMLT,-41.545278,147.214167,562,10.0,O,Australia/Melbourne
178,3338,Melbourne Moorabbin,Melbourne,Australia,MBW,YMMB,-37.975833,145.10222199999998,50,10.0,O,Australia/Hobart
179,3339,Melbourne Intl,Melbourne,Australia,MEL,YMML,-37.673333,144.843333,434,10.0,O,Australia/Hobart
180,3341,Adelaide Intl,Adelaide,Australia,ADL,YPAD,-34.945,138.53055600000002,20,9.5,O,Australia/Adelaide
181,3344,Perth Jandakot,Perth,Australia,JAD,YPJT,-32.0975,115.881111,99,8.0,O,Australia/Perth
182,3345,Karratha,Karratha,Australia,KTA,YPKA,-20.712222,116.77333300000001,29,8.0,O,Australia/Perth
183,3346,Kalgoorlie Boulder,Kalgoorlie,Australia,KGI,YPKG,-30.789444,121.46166699999999,1203,8.0,O,Australia/Perth
184,3347,Kununurra,Kununurra,Australia,KNX,YPKU,-15.778056,128.7075,145,8.0,O,Australia/Perth
185,3348,Learmonth,Learmonth,Australia,LEA,YPLM,-22.235556,114.08861100000001,19,8.0,O,Australia/Perth
186,3349,Port Hedland Intl,Port Hedland,Australia,PHE,YPPD,-20.377778,118.62638899999999,33,8.0,O,Australia/Perth
187,3351,Perth Intl,Perth,Australia,PER,YPPH,-31.940278000000003,115.966944,67,8.0,N,Australia/Perth
188,3352,Woomera,Woomera,Australia,UMR,YPWR,-31.144167,136.816944,548,9.5,O,Australia/Adelaide
189,3354,Sydney Bankstown,Sydney,Australia,BWU,YSBK,-33.924444,150.988333,29,10.0,O,Australia/Sydney
190,3355,Canberra,Canberra,Australia,CBR,YSCB,-35.306944,149.195,1886,10.0,O,Australia/Sydney
191,3356,Coffs Harbour,Coff's Harbour,Australia,CFS,YSCH,-30.320556,153.116389,18,10.0,O,Australia/Sydney
192,3357,Camden,Camden,Australia,CDU,YSCN,-34.040278,150.687222,230,10.0,O,Australia/Sydney
193,3358,Dubbo,Dubbo,Australia,DBO,YSDU,-32.216667,148.574722,935,10.0,O,Australia/Sydney
194,3360,Richmond,Richmond,Australia,RCM,YSRI,-33.600556,150.780833,67,10.0,O,Australia/Sydney
195,3361,Sydney Intl,Sydney,Australia,SYD,YSSY,-33.946111,151.177222,21,10.0,O,Australia/Sydney
196,3362,Tamworth,Tamworth,Australia,TMW,YSTW,-31.083889000000003,150.846667,1334,10.0,O,Australia/Sydney
197,3363,Wagga Wagga,Wagga Wagga,Australia,WGA,YSWG,-35.165278,147.466389,724,10.0,O,Australia/Sydney
198,3990,Emerald,Emerald,Australia,EMD,YEML,-23.5675,148.179167,624,10.0,O,Australia/Brisbane
199,3999,Darwin Intl,Darwin,Australia,DRW,YPDN,-12.4083333,130.87266,103,9.5,N,Australia/Darwin
200,4010,Ayers Rock,Uluru,Australia,AYQ,YAYE,-25.186111,130.975556,1626,9.5,N,Australia/Darwin
201,4051,Kingscote Airport,Kingscote,Australia,KGC,YKSC,-35.713889,137.521389,24,9.5,O,Australia/Adelaide
202,4052,Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA,-25.318889000000002,152.880278,60,10.0,O,Australia/Brisbane
203,4062,Armidale,Armidale,Australia,ARM,YARM,-30.528056,151.617222,3556,10.0,O,Australia/Sydney
204,4217,Blackall,Blackall,Australia,BKQ,YBCK,-24.427778,145.42861100000002,928,10.0,O,Australia/Brisbane
205,4218,Bundaberg,Bundaberg,Australia,BDB,YBUD,-24.903889000000003,152.318611,107,10.0,O,Australia/Brisbane
206,4221,Hayman Island Airport,Hayman Island,Australia,HIS,YHYN,-20.066668,148.86667,10,10.0,O,Australia/Brisbane
207,4289,Thangool,Biloela,Australia,THG,YTNG,-24.493889000000003,150.576111,644,10.0,O,Australia/Brisbane
208,4291,Ballina Byron Gateway,Ballina Byron Bay,Australia,BNK,YBNA,-28.833889000000003,153.5625,7,10.0,O,Australia/Sydney
209,4319,Broome,Broome,Australia,BME,YPBR,-17.8,122.2,56,8.0,O,Australia/Perth
